0,-3.20798e+07,-7.12334e+07,1.29593e+07,-3.93207e+07,-1.62354e+08,-4.42699e+07,-2.27525e+08,-4.33888e+07,1.38085e+08,-1.30171e+08,-2.66479e+08,1.76771e+08,5.04003e+08,7.25496e+07,1.25242e+08,-1.91570e+06,2.5988e+08,-2.03099e+07,7.11315e+07,9.72334e+07,-7.03131e+07,1.15202e+08,9.54225e+07,-2.42936e+08,1.08138e+08,1.07201e+08,-1.90998e+07,2.59922e+08,1.22375e+08,-1.59719e+07,-5.89672e+07,-8.59896e+07,0,-3.26273e+08,3.94939e+07,2.68092e+08,-4.81715e+08,-2.36648e+08,-2.92551e+08,-1.12983e+09,-347538,-9.19096e+06,-6.01771e+06,-6.42412e+06,-57035,-2.03242e+06,5.65621e+06,-989495,755848,-1.20922e+06,-153715,-1.49356e+06,-17211,4.88753e+06,4.43502e+06,-3.49053e+08,-107818,142214,-3.32998e+06,-2.73784e+06,-922386,-40387,-249893,-307939,1.43124e+07,0,1.25906e+07,2.25968e+07,2.80718e+07,1.35978e+07,-2.14646e+06,1.33475e+08,-1.89126e+08,-1.43786e+08,4.42238e+08,-2.59413e+08,-2.05754e+08,4.39419e+08,-9.63277e+07,5.88851e+07,-2.50776e+08,1.53468e+08,-1.27388e+08,9.33562e+06,-6.19708e+07,-1.82828e+07,-2.24775e+08,-3.33151e+07,1.66184e+08,5.79663e+07,1.33629e+08,-2.60746e+08,1.01124e+08,-5.57006e+08,3.06025e+07,6.0983e+07,-2.38596e+08,4.22224e+07,0,0,0,0,0,0,0,0,-1.00641e+08,1.74292e+08,-2.11914e+07,4.51364e+08,-1.43549e+08,-1.39116e+08,2.53176e+08,2.79113e+07,1.40839e+08,2.34499e+08,4.97762e+06,0,9.77101e+07,1.15829e+08,-3.11897e+08,0,-5.86129e+07,3.90655e+07,-1.78514e+08,-3.13422e+08,1.04629e+08,2.56269e+08,2.21862e+08,-3.79731e+07,3.3519e+08,0,3.83994e+07,-1.36669e+08,-6.44693e+07,3.88335e+07,1.93063e+08,1.45613e+08,5.38716e+07,-1.53387e+08,-2.19751e+08,-2.344e+07,-1.24363e+08,-2.21365e+08,-3.60918e+08,-1.75702e+08,-1.3946e+08,-1.47182e+08,-1.01119e+08,8.70781e+06,-1.32288e+07,-1.63168e+08,-9.45846e+07,-1.55564e+08,-7.53076e+07,-1.57741e+08,9.34195e+07,1.11357e+08,-1.5664e+07,-1.88575e+08,-3.2285e+08,-658869,-2.29628e+08,-2.38046e+08,0,-1.18265e+08,-1.12638e+08,-4.16096e+07,5.52473e+07,1.92987e+08,1.49123e+08,-1.31571e+08,1.5774e+08,-1.19728e+07,1.03864e+08,4.88239e+06,-6.552e+07,-3.44427e+07,3.3912e+07,1.48345e+07,-5.16198e+07,-7.6106e+06,6.81832e+07,-8.65857e+07,-2.53269e+07,8.98032e+07,-4.76927e+07,3.3389e+07,5.26439e+07,2.34545e+07,5.06756e+07,-4.75988e+07,-2.05899e+07,-376414,1.15433e+07,3.78847e+07,-4.27066e+07,0,-5.44002e+06,-5.44002e+06,-5.44002e+06,-5.44002e+06,-5.44002e+06,-5.44002e+06,-5.44002e+06,-2.83811e+07,1.07687e+07,-3.57042e+07,-4.85574e+07,2.86464e+07,-7.1223e+06,2.06942e+07,-2.32575e+07,1.6317e+06,2.93689e+06,5.11134e+06,1.32351e+08,-1.18515e+06,-2.39949e+07,-5.64247e+07,1.96954e+07,-3.20873e+07,4.43349e+07,2.00312e+06,-2.55495e+07,-4.03191e+07,8.50605e+06,2.14999e+07,-4.75382e+07,1.75415e+07,1.2937e+08,-5.382e+07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.75896e+07,1.28299e+07,2.03121e+07,2.50758e+07,1.57571e+06,2.39931e+06,1.44725e+06,1.95334e+07,2.37292e+06,0,9.13359e+06,345164,5.92446e+06,1.90282e+06,1.65151e+06,68789,0,0,104459,121030,6.07966e+06,1.52786e+07,1.92884e+06,0,0,1.14108e+06,68789,68789,1.07229e+06,2.36978e+07,1.79112e+06,1.20389e+06,0,2.17098e+06,-7.83351e+06,1.27541e+07,-354048,48078,1.32156e+07,68789,347538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68934,0,0,0,0,0,0,0,0,0,0,-1.29974e+07,1.52372e+07,4.82152e+06,-3.25106e+07,1.75444e+06,2.94587e+06,2.19065e+06,9.94199e+06,0,0,6.2822e+06,0,0,144191,527825,38,0,0,276230,0,5.80249e+06,1.10785e+07,3.63032e+06,1.59962e+06,0,0,2.11388e+06,0,124848,5.14783e+06,2.22628e+06,1.99936e+06,0,0,0,0,0,0,0,0,-6.05957e+07,86775,260325,-2.4076e+07,0,0,2.40777e+06,2.57376e+06,0,0,0,0,0,-2.4076e+07,-4.7205e+07,0,0,0,86775,0,137578,0,-4.76314e+07,86775,0,0,1.85649e+07,1.81876e+07,-2.06915e+07,-7.69339e+06,3.45494e+06,1.93953e+07,1.43927e+06,1.00106e+07,1.11756e+06,4.56333e+06,-7.85682e+06,0,34467,6.349e+06,7.95178e+06,0,4.8755e+06,0,469620,121030,-2.88534e+07,5.53972e+06,5.12664e+06,3.83276e+06,0,2.41995e+06,1.16411e+06,1.11471e+06,1.71517e+06,-1.57444e+07,2.96117e+06,4.47516e+06,0,1.20755e+07,-2.99231e+07,-1.04734e+07,-1.69387e+06,-4.05286e+06,-3.51758e+07,-5.11009e+06,2.42375e+07,1.3e+07,3.43724e+07,-4.41933e+07,3.91645e+07,-6.7605e+07,3.36049e+07,4.49348e+07,1.93766e+07,5.74744e+07,-6.60803e+07,-6.54769e+07,1.13089e+06,-8.53794e+06,-3.59443e+07,2.65587e+07,-5.9111e+07,-7.02135e+07,4.48339e+07,8.29435e+06,4.28706e+07,1.46852e+07,-4.48416e+07,7.58864e+07,3.87728e+07,0,347538,347538,347538,347538,347538,347538,347538,347538,1.72889e+06,3.9196e+06,-6.07104e+06,3.95096e+06,-6.1646e+06,4.44087e+06,5.76397e+06,1.94454e+06,6.23499e+06,-6.60803e+06,-5.72814e+06,137295,-4.95853e+06,-5.12526e+06,4.66418e+06,-5.36787e+06,-7.02135e+06,4.84817e+06,1.16411e+06,4.41917e+06,1.75975e+06,-7.93718e+06,8.29517e+06,4.83817e+06,3.08223e+07,3.23677e+06
0,2.31348e+07,-2.12919e+08,-1.50156e+08,-5.0777e+08,-1.08043e+08,3.64383e+07,1.04386e+08,6.07986e+07,-6.26381e+07,4.10009e+07,6.349e+07,7.73648e+07,-4.37263e+07,1.25129e+08,-1.74745e+08,-9.02708e+07,-2.77638e+08,0,-1.01579e+08,-5.02009e+07,2.44703e+07,-1.46511e+08,-1.95536e+08,2.47515e+07,-1.27779e+08,-2.8998e+08,1.05779e+08,-2.13536e+07,-3.02838e+08,1.52235e+07,1.35719e+08,1.15988e+06,0,-3.13337e+08,-8.56435e+07,3.00866e+08,5.9987e+08,1.29622e+07,1.76505e+08,2.79392e+08,0,9.19096e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.87166e+07,0,0,0,0,0,0,0,0,0,0,1.84417e+08,-1.57235e+08,1.49079e+08,-2.70146e+08,6.38529e+07,1.42404e+08,1.69356e+07,-1.82574e+08,-1.79141e+08,4.80914e+07,1.53049e+06,7.37391e+06,-6.23044e+06,1.0413e+08,1.6991e+08,-1.31396e+08,2.48008e+06,1.29489e+07,-3.08494e+07,2.39577e+07,1.33109e+08,-1.85578e+08,2.46847e+08,264798,-3.32247e+07,7.69402e+07,-5.61283e+07,8.29141e+07,-7.83522e+07,-1.86019e+07,6.27648e+06,6.64904e+07,0,0,0,0,0,0,0,0,-6.95158e+07,-2.71463e+07,-9.95172e+06,6.41888e+07,2.09247e+07,4.19294e+07,-2.03406e+07,3.23179e+08,7.08526e+07,7.38924e+07,0,0,-1.28509e+08,-3.03847e+07,1.52209e+08,0,-6.09175e+07,-4.55281e+07,-1.10115e+08,1.58865e+08,1.24009e+08,-5.32693e+07,1.82539e+08,1.97639e+06,-1.03686e+08,0,1.78836e+08,9.2324e+07,2.54355e+07,-5145,1.47375e+08,-2.63724e+08,-7.19606e+07,-2.47913e+08,1.52972e+08,-3.2316e+07,-1.98697e+08,8.54206e+07,2.27403e+08,2.69481e+08,5.69383e+07,2.41701e+08,5.64044e+07,0,3.60721e+07,5.14407e+08,-786335,-4.65682e+07,1.25846e+08,9.38384e+07,4.06253e+07,-1.27279e+08,-9.12601e+07,1.84385e+08,-2.7806e+08,8.27357e+07,1.40399e+08,-1.00221e+07,0,1.23153e+08,1.82088e+08,-2.11432e+08,3.48197e+07,-4.26197e+07,-5.05807e+07,-1.26617e+08,-2.86096e+07,-9.64729e+07,4.06269e+07,-3.1296e+07,-6.86045e+07,3.3275e+07,-7.72252e+07,1.23053e+08,-1.08557e+08,3.70455e+07,-6.22904e+07,5.00193e+07,2.35725e+07,-3.50963e+07,9.55633e+07,8.18826e+07,-8.57142e+06,1.50917e+07,3.42442e+07,-9.59522e+07,-3.44431e+07,1.13497e+08,-3.14639e+07,5.7187e+07,-2.14874e+07,0,9.19096e+06,9.19096e+06,9.19096e+06,9.19096e+06,9.19096e+06,9.19096e+06,9.19096e+06,-4.67814e+07,9.19096e+06,5.24471e+06,-2.42379e+06,1.46665e+07,2.5265e+07,4.40067e+07,4.98335e+07,-1.37176e+06,3.33553e+06,-4.93415e+06,-4.1984e+07,3.83227e+07,9.13117e+06,-1.99918e+07,2.57118e+07,5.29564e+06,-1.96343e+07,-5.73974e+07,-424864,3.35511e+07,-5.98475e+07,2.68148e+07,3.41558e+07,2.21748e+07,4.61879e+07,1.87498e+08
